match_api_id,team_api_id,team_type,spread,status,fire,water,earth,air,Aries,Leo,Sagittarius,Cancer,Scopio,Pisces,Taurus,Virgo,Capricorn,Gemini,Libra,Aquarius,TeamGoal
662501,8614,home,3,lose,3,0,5,3,1,2,0,0,0,0,0,3,2,0,1,2,0
662504,8674,home,3,lose,5,1,4,1,3,2,0,0,0,1,1,1,2,1,0,0,0
662505,10219,home,2,lose,2,0,2,7,0,1,1,0,0,0,1,0,1,1,1,5,0
662508,8674,home,3,lose,6,2,2,1,3,3,0,0,0,2,0,0,2,1,0,0,0
662511,9908,home,2,lose,2,3,1,5,0,1,1,2,0,1,1,0,0,1,2,2,0
662512,9839,away,2,lose,3,2,4,2,3,0,0,0,2,0,2,1,1,0,1,1,0
662514,8525,away,1,lose,5,6,0,0,2,2,1,2,0,4,0,0,0,0,0,0,0
662516,8464,home,2,lose,4,3,4,0,1,2,1,0,1,2,2,1,1,0,0,0,0
662521,9803,home,1,lose,0,5,4,2,0,0,0,3,1,1,3,0,1,1,1,0,0
662523,9839,home,7,lose,2,2,5,2,1,0,1,0,2,0,2,1,2,1,1,0,0
662524,9908,away,2,lose,1,3,1,6,0,1,0,2,0,1,1,0,0,1,1,4,0
662525,8525,home,4,lose,5,5,0,1,2,2,1,1,0,4,0,0,0,0,1,0,0
662527,8611,home,1,lose,2,2,2,5,0,2,0,0,1,1,0,1,1,2,3,0,0
662530,8614,home,3,lose,3,1,6,1,1,2,0,0,0,1,2,2,2,0,0,1,0
662531,8525,away,2,lose,5,5,0,1,2,2,1,1,0,4,0,0,0,0,1,0,0
662537,9791,home,4,lose,2,4,1,4,1,0,1,0,2,2,0,1,0,2,1,1,0
662539,10235,home,2,lose,0,2,4,5,0,0,0,0,1,1,1,2,1,2,0,3,0
662540,8525,away,3,lose,5,5,0,1,2,2,1,2,0,3,0,0,0,0,1,0,0
662543,8464,home,2,lose,4,2,5,0,0,3,1,0,1,1,3,1,1,0,0,0,0
662551,9761,away,2,lose,1,2,5,3,1,0,0,0,1,1,2,1,2,2,0,1,0
663669,9956,home,1,lose,2,4,3,2,0,1,1,1,2,1,0,0,3,0,2,0,0
663671,9931,home,2,lose,1,3,2,5,1,0,0,1,1,1,1,1,0,3,0,2,0
663673,10243,home,3,lose,0,3,5,3,0,0,0,2,1,0,4,1,0,0,1,2,0
663679,10190,home,1,lose,3,3,3,2,2,1,0,1,0,2,1,2,0,0,1,1,0
663682,9930,away,3,lose,0,2,6,3,0,0,0,0,1,1,1,5,0,1,1,1,0
663688,9956,home,2,lose,2,4,2,3,0,1,1,1,2,1,0,0,2,0,3,0,0
663699,9930,home,1,lose,0,2,6,3,0,0,0,0,1,1,1,5,0,1,1,1,0
663700,10199,home,4,lose,0,5,3,3,0,0,0,0,2,3,0,0,3,1,1,1,0
663713,10192,home,3,lose,3,3,3,2,1,2,0,1,0,2,2,0,1,0,0,2,0
663714,10190,home,4,lose,3,3,3,2,2,1,0,1,0,2,1,2,0,0,1,1,0
663715,9930,home,4,lose,0,1,8,2,0,0,0,0,0,1,3,5,0,1,0,1,0
663716,10243,home,3,lose,0,3,4,4,0,0,0,1,0,2,2,1,1,1,0,3,0
663721,6493,home,2,lose,2,3,4,2,1,1,0,1,1,1,0,3,1,0,0,2,0
663728,9930,home,4,lose,0,1,8,2,0,0,0,0,0,1,2,6,0,1,0,1,0
663732,7955,home,1,lose,2,2,4,3,1,0,1,1,0,1,0,2,2,0,2,1,0
663735,9956,home,1,lose,2,4,2,3,0,1,1,1,2,1,0,0,2,0,2,1,0
663741,6493,away,5,lose,3,1,3,4,1,1,1,0,1,0,0,1,2,2,0,2,0
663744,9930,away,2,lose,1,1,8,1,1,0,0,0,0,1,2,6,0,0,0,1,0
663746,10243,home,1,lose,0,8,2,1,0,0,0,3,2,3,1,1,0,0,0,1,0
663750,7955,away,1,lose,1,2,4,4,0,0,1,1,0,1,0,2,2,1,3,0,0
663752,9931,home,2,lose,1,3,3,4,1,0,0,1,0,2,1,1,1,3,1,0,0
663753,9930,home,2,lose,0,0,8,3,0,0,0,0,0,0,2,5,1,1,1,1,0
663757,10243,home,1,lose,0,4,3,4,0,0,0,2,0,2,1,1,1,1,0,3,0
663758,7955,home,1,lose,0,2,5,4,0,0,0,1,0,1,0,3,2,1,2,1,0
665323,8571,away,2,lose,1,4,4,2,1,0,0,1,2,1,2,1,1,1,0,1,0
665326,9994,home,2,lose,4,1,5,1,2,1,1,0,0,1,2,1,2,1,0,0,0
665334,10001,home,3,lose,3,2,3,3,0,1,2,1,0,1,1,0,2,1,0,2,0
665345,10000,away,2,lose,3,2,3,3,2,1,0,0,0,2,0,3,0,1,1,1,0
665357,9991,home,1,lose,4,3,3,1,1,1,2,1,1,1,1,1,1,0,0,1,0
665362,8203,home,3,lose,0,5,2,4,0,0,0,1,0,4,1,1,0,1,3,0,0
665364,10000,away,2,lose,3,2,4,2,2,1,0,0,0,2,1,3,0,0,1,1,0
665393,8571,home,1,lose,4,4,3,0,3,1,0,1,2,1,1,1,1,0,0,0,0
665396,9993,home,1,lose,4,4,3,0,3,1,0,1,2,1,1,1,1,0,0,0,0
665402,8203,home,1,lose,0,5,2,4,0,0,0,1,0,4,1,1,0,0,2,2,0
665405,8571,away,2,lose,3,4,3,1,2,1,0,1,2,1,2,1,0,1,0,0,0
665417,9994,home,2,lose,5,2,2,2,1,1,3,0,0,2,1,1,0,1,1,0,0
665425,9991,home,1,lose,4,4,2,1,1,1,2,0,2,2,0,2,0,0,0,1,0
665429,9993,home,4,lose,4,4,3,0,3,1,0,1,2,1,1,1,1,0,0,0,0
665435,9985,home,2,lose,2,2,3,4,1,0,1,2,0,0,1,2,0,1,3,0,0
665445,8203,away,2,lose,1,5,2,3,1,0,0,1,0,4,1,1,0,0,2,1,0
665536,9994,home,2,lose,3,3,4,1,0,1,2,0,1,2,1,2,1,1,0,0,0
665541,9991,away,1,lose,3,4,3,1,0,1,2,1,2,1,0,2,1,0,0,1,0
665543,8203,home,2,lose,1,5,2,3,1,0,0,1,0,4,1,1,0,0,2,1,0
665586,8571,home,1,lose,5,3,3,0,3,1,1,1,1,1,2,0,1,0,0,0,0
665596,9999,home,3,lose,2,1,4,4,1,0,1,0,0,1,2,0,2,1,2,1,0
665604,9994,away,1,lose,4,2,3,2,1,1,2,0,0,2,2,1,0,1,1,0,0
665619,9984,home,1,lose,2,4,2,3,2,0,0,0,2,2,1,1,0,0,2,1,0
665632,9994,away,1,lose,4,2,3,2,1,1,2,0,0,2,2,1,0,1,1,0,0
665634,9993,home,1,lose,2,5,4,0,2,0,0,1,2,2,1,1,2,0,0,0,0
665641,9994,home,2,lose,5,2,2,2,1,1,3,0,0,2,0,2,0,1,1,0,0
665655,9985,home,2,lose,2,1,7,1,0,0,2,1,0,0,2,2,3,0,0,1,0
665657,9993,home,2,lose,4,5,2,0,3,1,0,1,2,2,0,0,2,0,0,0,0
665666,9985,away,4,lose,1,2,5,3,0,0,1,2,0,0,1,2,2,1,1,1,0
665674,8342,home,2,lose,4,2,3,2,3,1,0,0,0,2,1,1,1,0,1,1,0
665675,9997,home,2,lose,6,1,1,3,2,1,3,0,0,1,0,0,1,2,0,1,0
665680,9993,home,3,lose,5,4,2,0,3,2,0,1,2,1,0,1,1,0,0,0,0
665687,9997,away,1,lose,6,1,1,3,2,1,3,0,0,1,0,0,1,2,0,1,0
665689,9991,away,2,lose,2,3,3,3,0,0,2,1,1,1,0,2,1,0,0,3,0
665695,9993,away,5,lose,3,4,3,1,2,1,0,1,2,1,0,1,2,0,1,0,0
665699,9985,home,1,lose,4,1,4,2,2,1,1,0,0,1,1,1,2,0,1,1,0
665702,9999,home,2,lose,4,2,3,2,1,2,1,0,0,2,2,0,1,0,1,1,0
665712,10001,home,1,lose,5,2,2,2,1,2,2,1,0,1,0,0,2,1,0,1,0
665719,9994,home,4,lose,4,1,4,2,2,0,2,0,0,1,1,1,2,1,0,1,0
665729,8203,home,2,lose,1,4,2,4,1,0,0,2,0,2,1,1,0,1,3,0,0
665739,9987,home,1,lose,1,2,4,4,0,0,1,0,0,2,3,0,1,0,3,1,0
665745,9987,home,2,lose,1,4,2,4,0,0,1,1,0,3,1,1,0,0,3,1,0
674260,10269,home,2,lose,4,2,5,0,4,0,0,0,2,0,4,1,0,0,0,0,0
674264,8722,home,1,lose,2,5,2,2,2,0,0,1,1,3,2,0,0,0,1,1,0
674266,9904,home,1,lose,3,2,3,3,2,1,0,0,0,2,1,1,1,1,1,1,0
674273,8226,home,1,lose,3,3,0,5,1,2,0,1,0,2,0,0,0,3,1,1,0
674276,9911,home,3,lose,5,4,0,2,3,0,2,2,1,1,0,0,0,1,1,0,0
674282,9788,home,3,lose,4,2,2,3,0,2,2,0,1,1,1,0,1,2,1,0,0
674284,8358,away,5,lose,5,2,3,1,1,3,1,0,0,2,1,0,2,1,0,0,0
674286,8165,away,2,lose,2,3,1,5,0,0,2,0,1,2,0,1,0,1,1,3,0
674290,8721,home,3,lose,3,3,2,3,2,1,0,2,0,1,1,1,0,2,1,0,0
674295,10189,away,1,lose,3,5,2,1,1,2,0,1,1,3,0,1,1,0,0,1,0
674297,9904,away,1,lose,2,3,2,4,1,1,0,0,1,2,0,1,1,2,1,1,0
674298,9905,home,2,lose,1,5,2,3,0,1,0,1,2,2,1,1,0,2,1,0,0
674303,8358,away,2,lose,5,2,3,1,1,3,1,0,0,2,1,0,2,1,0,0,0
674305,9788,home,1,lose,3,2,1,5,0,1,2,0,1,1,1,0,0,3,2,0,0
674307,9911,home,3,lose,4,4,0,3,2,1,1,1,0,3,0,0,0,2,1,0,0
674310,10269,away,2,lose,4,2,4,1,4,0,0,0,2,0,2,2,0,0,1,0,0
674311,8177,away,4,lose,2,6,1,2,1,0,1,1,1,4,0,1,0,1,1,0,0
674317,9823,home,1,lose,3,2,2,4,2,1,0,0,1,1,0,2,0,1,1,2,0
674318,9789,away,1,lose,4,4,2,1,0,1,3,0,2,2,0,1,1,0,0,1,0
674319,9905,home,3,lose,2,3,3,3,0,2,0,0,2,1,2,1,0,2,1,0,0
674321,9788,home,3,lose,2,2,2,5,0,0,2,0,1,1,1,0,1,3,2,0,0
674322,9810,away,3,lose,5,2,2,2,1,4,0,0,0,2,0,1,1,2,0,0,0
674323,8722,away,1,lose,0,3,4,4,0,0,0,1,1,1,2,1,1,1,2,1,0
674327,8165,away,1,lose,4,3,1,3,1,1,2,0,1,2,0,1,0,1,1,1,0
674330,8165,home,4,lose,4,3,0,4,2,1,1,0,1,2,0,0,0,0,2,2,0
674331,10269,away,2,lose,4,3,2,2,4,0,0,1,2,0,1,0,1,0,1,1,0
674333,9810,home,2,lose,4,3,3,1,1,2,1,0,0,3,1,1,1,1,0,0,0
674337,9788,away,1,lose,3,1,2,5,0,1,2,0,1,0,1,0,1,2,2,1,0
674339,9911,home,2,lose,4,5,0,2,2,2,0,2,1,2,0,0,0,1,1,0,0
674341,8226,home,2,lose,4,3,0,4,1,2,1,1,0,2,0,0,0,3,0,1,0
674345,9905,home,1,lose,2,4,3,2,0,2,0,0,2,2,2,1,0,1,1,0,0
674346,8177,home,3,lose,1,5,1,4,1,0,0,1,1,3,0,1,0,2,0,2,0
674352,10269,home,1,lose,3,2,5,1,3,0,0,0,2,0,3,2,0,0,0,1,0
674353,8358,home,3,lose,4,2,3,2,1,3,0,0,0,2,1,0,2,2,0,0,0
674355,8165,home,3,lose,3,2,3,3,0,1,2,0,0,2,0,2,1,1,1,1,0
674357,8177,home,2,lose,1,2,1,7,1,0,0,1,0,1,1,0,0,3,2,2,0
674361,8358,away,1,lose,4,2,3,2,0,4,0,0,0,2,1,0,2,2,0,0,0
674363,8722,away,1,lose,0,3,5,3,0,0,0,1,1,1,3,1,1,1,2,0,0
674366,9810,home,4,lose,5,3,1,2,1,4,0,0,1,2,0,0,1,1,1,0,0
674371,8165,home,1,lose,2,3,2,4,0,0,2,0,0,3,0,1,1,1,2,1,0
674375,9790,away,1,lose,3,3,2,3,2,1,0,1,1,1,1,0,1,2,0,1,0
674378,9904,home,2,lose,3,2,1,5,2,1,0,1,0,1,0,0,1,2,2,1,0
674380,8358,away,6,lose,3,3,3,2,1,2,0,0,0,3,1,1,1,2,0,0,0
674382,8722,away,4,lose,0,3,4,4,0,0,0,1,1,1,3,1,0,1,2,1,0
674383,10269,home,4,lose,4,3,4,0,4,0,0,0,2,1,3,1,0,0,0,0,0
674386,8165,away,1,lose,2,3,3,3,0,0,2,0,0,3,0,2,1,1,2,0,0
674391,9904,away,3,lose,3,2,1,5,2,1,0,1,0,1,0,0,1,2,2,1,0
674393,10189,home,1,lose,3,4,2,2,1,2,0,0,1,3,0,1,1,0,1,1,0
674397,8165,home,4,lose,4,3,2,2,1,0,3,0,0,3,0,2,0,1,1,0,0
674399,8177,home,2,lose,2,2,2,5,1,0,1,0,0,2,1,1,0,2,2,1,0
674401,9905,home,2,lose,1,4,3,3,0,0,1,0,2,2,2,1,0,2,1,0,0
674404,8697,away,2,lose,3,2,2,4,0,0,3,0,0,2,0,2,0,1,2,1,0
674408,8165,away,4,lose,2,3,3,3,0,0,2,0,0,3,0,2,1,1,2,0,0
674416,8358,home,1,lose,3,2,4,2,0,3,0,0,0,2,1,1,2,2,0,0,0
674418,9905,home,1,lose,3,3,3,2,0,2,1,0,1,2,2,1,0,2,0,0,0
674420,8165,home,3,lose,5,2,2,2,0,1,4,0,0,2,0,2,0,1,1,0,0
674422,8226,home,2,lose,3,2,1,5,1,2,0,0,0,2,0,1,0,3,1,1,0
674424,8358,home,2,lose,3,1,5,2,0,3,0,0,0,1,1,1,3,2,0,0,0
674426,8165,home,1,lose,1,4,1,5,0,0,1,0,1,3,0,1,0,1,2,2,0
674427,8697,home,1,lose,4,1,3,3,0,1,3,0,0,1,1,2,0,0,3,0,0
674429,9904,away,3,lose,3,3,0,5,1,1,1,1,1,1,0,0,0,2,2,1,0
674431,9790,home,1,lose,2,3,6,0,2,0,0,1,1,1,2,1,3,0,0,0,0
674435,8358,away,1,lose,3,3,2,3,0,2,1,1,0,2,1,0,1,3,0,0,0
674438,9904,home,1,lose,3,4,1,3,1,1,1,2,0,2,0,0,1,1,1,1,0
674439,8226,away,3,lose,4,3,1,3,1,3,0,1,0,2,0,1,0,1,1,1,0
674440,9905,home,3,lose,1,4,2,4,0,1,0,0,2,2,1,1,0,2,2,0,0
674445,8226,home,2,lose,5,3,1,2,1,3,1,1,0,2,0,1,0,1,1,0,0
674459,9788,home,1,lose,3,1,2,5,0,1,2,0,1,0,1,0,1,4,1,0,0
674465,8722,home,2,lose,1,4,3,3,1,0,0,1,1,2,2,1,0,1,1,1,0
674474,8358,away,3,lose,2,3,2,4,0,1,1,1,0,2,1,1,0,2,1,1,0
674479,9790,home,1,lose,3,3,3,2,2,1,0,2,0,1,1,1,1,1,0,1,0
674482,8177,away,2,lose,2,1,2,6,1,1,0,1,0,0,1,1,0,4,1,1,0
674485,9904,away,1,lose,3,4,0,4,1,0,2,1,3,0,0,0,0,1,2,1,0
674488,8177,home,1,lose,2,2,2,5,1,1,0,1,0,1,1,1,0,3,1,1,0
674489,9788,home,3,lose,3,2,2,4,0,1,2,0,2,0,1,0,1,3,1,0,0
674496,8226,away,1,lose,5,1,0,5,1,3,1,1,0,0,0,0,0,3,1,1,0
674503,8722,home,1,lose,0,3,4,4,0,0,0,1,1,1,3,1,0,1,1,2,0
674504,9788,away,4,lose,3,2,2,4,0,1,2,0,2,0,1,0,1,3,1,0,0
674505,8226,away,1,lose,4,2,1,4,1,2,1,1,0,1,0,1,0,2,1,1,0
674507,8178,home,3,lose,1,0,3,7,0,0,1,0,0,0,0,2,1,4,1,2,0
674508,9904,home,2,lose,4,2,1,4,1,1,2,1,1,0,1,0,0,1,2,1,0
674511,9905,home,1,lose,3,4,2,2,0,2,1,0,1,3,1,1,0,1,1,0,0
674519,8178,away,2,lose,0,1,5,5,0,0,0,0,0,1,0,2,3,3,1,1,0
674524,9905,away,2,lose,3,5,1,2,0,2,1,0,2,3,1,0,0,1,1,0,0
674525,9790,home,1,lose,1,4,5,1,1,0,0,3,0,1,1,1,3,1,0,0,0
674531,8226,home,4,lose,4,3,1,3,0,4,0,1,0,2,0,1,0,2,1,0,0
674534,8722,away,3,lose,0,3,5,3,0,0,0,1,1,1,4,1,0,1,1,1,0
674535,9905,home,2,lose,3,5,1,2,0,2,1,0,2,3,1,0,0,1,1,0,0
674537,8358,home,4,lose,4,2,1,4,2,1,1,0,0,2,1,0,0,3,1,0,0
674538,8177,away,1,lose,1,1,2,7,1,0,0,1,0,0,1,1,0,4,1,2,0
674539,8165,away,2,lose,3,4,0,4,1,0,2,0,1,3,0,0,0,1,2,1,0
674542,9789,home,1,lose,5,3,2,1,0,1,4,1,2,0,1,1,0,0,0,1,0
674543,9810,home,2,lose,4,1,4,2,1,2,1,0,0,1,1,2,1,2,0,0,0
674544,8226,away,2,lose,5,2,0,4,0,4,1,1,0,1,0,0,0,1,1,2,0
674545,9904,home,7,lose,2,2,1,6,1,0,1,1,0,1,0,0,1,2,2,2,0
674546,9790,away,1,lose,3,3,3,2,2,1,0,2,0,1,1,1,1,2,0,0,0
674553,9911,home,2,lose,4,3,0,4,3,0,1,0,0,3,0,0,0,1,3,0,0
674554,9904,home,3,lose,4,3,1,3,2,1,1,1,1,1,0,0,1,0,1,2,0
674555,8722,home,1,lose,0,2,4,5,0,0,0,1,1,0,3,1,0,1,2,2,0
674556,8177,away,1,lose,1,1,2,7,1,0,0,1,0,0,1,1,0,4,1,2,0
674557,8721,home,1,lose,3,5,2,1,2,1,0,3,1,1,1,1,0,1,0,0,0
674559,9911,away,2,lose,4,3,1,3,3,0,1,0,0,3,0,1,0,2,1,0,0
674565,8165,home,4,lose,2,4,1,4,1,0,1,0,1,3,0,0,1,1,2,1,0
674568,10189,away,2,lose,4,4,2,1,2,1,1,0,1,3,0,1,1,0,1,0,0
674580,8722,home,1,lose,0,3,4,4,0,0,0,0,1,2,3,1,0,0,2,2,0
674581,9911,away,3,lose,5,4,0,2,3,1,1,1,1,2,0,0,0,1,1,0,0
684586,8558,home,1,lose,1,2,4,4,1,0,0,0,0,2,2,0,2,0,1,3,0
684587,9868,home,2,lose,1,5,3,2,0,0,1,1,1,3,0,2,1,0,1,1,0
684589,9867,home,1,lose,3,1,2,5,2,0,1,0,1,0,2,0,0,3,0,2,0
684590,8302,home,2,lose,4,4,1,2,1,3,0,0,2,2,0,1,0,1,1,0,0
684592,9869,home,3,lose,0,3,2,6,0,0,0,1,2,0,1,1,0,1,2,3,0
684594,9906,home,3,lose,2,5,3,1,1,1,0,1,2,2,1,1,1,1,0,0,0
684595,9864,home,1,lose,2,2,3,4,1,1,0,0,1,1,1,1,1,0,0,4,0
684596,8558,away,3,lose,1,2,5,3,1,0,0,0,0,2,2,0,3,0,1,2,0
684598,9868,away,1,lose,2,3,3,3,1,0,1,1,0,2,0,1,2,1,1,1,0
684604,9865,home,1,lose,2,4,1,4,0,1,1,0,1,3,1,0,0,0,1,3,0
684612,9867,home,4,lose,3,1,2,5,2,0,1,0,1,0,2,0,0,3,0,2,0
684618,8305,home,1,lose,3,5,0,3,1,0,2,3,1,1,0,0,0,2,0,1,0
684624,9868,away,3,lose,1,4,3,3,0,0,1,1,1,2,0,2,1,0,2,1,0
684625,10205,away,2,lose,3,3,1,4,1,1,1,1,1,1,0,0,1,1,0,3,0
684628,8661,home,2,lose,1,4,3,3,0,1,0,0,2,2,1,2,0,0,1,2,0
684639,10205,home,1,lose,4,3,1,3,0,1,3,1,1,1,0,0,1,0,0,3,0
684648,9867,home,3,lose,3,1,3,4,2,0,1,0,1,0,3,0,0,3,0,1,0
684649,8315,away,4,lose,4,3,3,1,1,2,1,0,0,3,0,2,1,0,0,1,0
684653,8305,home,3,lose,3,5,2,1,1,0,2,2,1,2,2,0,0,0,0,1,0
684661,9867,away,1,lose,3,1,4,3,2,0,1,0,1,0,3,1,0,1,1,1,0
684672,8696,away,1,lose,4,2,0,5,2,0,2,1,0,1,0,0,0,1,2,2,0
684674,9865,home,1,lose,2,4,1,4,0,1,1,0,1,3,1,0,0,1,0,3,0
684680,8302,home,1,lose,5,3,3,0,1,3,1,0,2,1,1,2,0,0,0,0,0
684686,9906,home,3,lose,2,4,2,3,1,1,0,0,1,3,0,1,1,1,0,2,0
684697,9783,home,4,lose,3,2,4,2,1,2,0,0,1,1,1,1,2,0,1,1,0
684704,8315,home,2,lose,5,3,1,2,2,2,1,0,0,3,0,1,0,0,0,2,0
684708,9865,away,3,lose,3,3,1,4,1,1,1,0,0,3,1,0,0,0,2,2,0
684709,9867,home,5,lose,2,0,2,7,1,0,1,0,0,0,1,1,0,2,1,4,0
684710,9868,away,2,lose,3,2,1,5,1,1,1,0,0,2,0,1,0,1,2,2,0
684713,8305,home,2,lose,3,4,1,3,1,0,2,2,1,1,1,0,0,1,0,2,0
684714,9906,home,1,lose,3,3,3,2,1,2,0,1,1,1,1,1,1,1,0,1,0
684715,8696,home,1,lose,2,2,0,7,1,0,1,0,0,2,0,0,0,1,3,3,0
684719,9864,away,1,lose,3,3,1,4,3,0,0,0,1,2,0,1,0,0,0,4,0
684729,8558,home,1,lose,2,1,5,3,1,0,1,0,0,1,3,0,2,0,0,3,0
684730,8305,away,2,lose,2,4,1,4,0,0,2,3,0,1,1,0,0,2,0,2,0
684735,8696,away,2,lose,1,4,1,5,0,0,1,2,0,2,0,1,0,1,2,2,0
684742,8371,home,2,lose,2,3,5,1,0,2,0,1,0,2,1,2,2,0,1,0,0
684753,8558,away,2,lose,1,1,5,4,1,0,0,0,0,1,2,0,3,0,1,3,0
684755,8696,home,1,lose,3,3,0,5,2,0,1,1,0,2,0,0,0,1,2,2,0
684762,10205,home,1,lose,2,5,0,4,1,1,0,2,2,1,0,0,0,1,0,3,0
684764,8558,home,4,lose,0,2,4,5,0,0,0,0,0,2,2,0,2,0,1,4,0
684765,8696,away,1,lose,3,2,1,5,2,0,1,1,0,1,0,1,0,1,2,2,0
684766,8633,home,1,lose,3,2,5,1,1,0,2,0,0,2,3,1,1,0,0,1,0
684773,9868,away,2,lose,3,1,3,4,1,1,1,0,0,1,0,1,2,1,1,2,0
684774,8558,away,4,lose,1,1,5,4,0,1,0,0,0,1,2,0,3,0,0,4,0
684785,8558,home,1,lose,1,1,5,4,1,0,0,0,0,1,2,0,3,0,0,4,0
684794,8696,home,2,lose,3,2,0,6,2,0,1,0,0,2,0,0,0,1,3,2,0
684799,9865,home,2,lose,3,4,0,4,1,1,1,0,1,3,0,0,0,0,2,2,0
684807,8371,home,2,lose,1,2,4,4,0,1,0,1,0,1,0,2,2,3,1,0,0
684815,10281,home,1,lose,0,6,2,3,0,0,0,0,1,5,0,1,1,1,0,2,0
684819,9867,home,2,lose,2,1,4,4,0,0,2,0,1,0,3,1,0,1,0,3,0
684822,9868,home,1,lose,2,3,2,4,0,1,1,1,1,1,0,1,1,1,2,1,0
684824,8558,home,1,lose,0,1,6,4,0,0,0,0,0,1,3,0,3,0,0,4,0
684830,8315,home,2,lose,5,3,1,2,2,1,2,0,0,3,0,1,0,1,0,1,0
684832,8305,home,1,lose,1,2,4,4,0,0,1,1,0,1,3,1,0,2,0,2,0
684833,10281,away,4,lose,0,7,2,2,0,0,0,0,1,6,0,1,1,0,1,1,0
684836,9867,away,5,lose,2,1,4,4,0,0,2,0,1,0,3,1,0,1,0,3,0
684843,8371,home,1,lose,2,3,5,1,0,2,0,1,0,2,1,2,2,0,1,0,0
684844,8661,home,2,lose,0,3,4,4,0,0,0,0,1,2,2,1,1,1,1,2,0
684850,8305,home,1,lose,2,4,2,3,1,0,1,1,1,2,2,0,0,1,0,2,0
684857,8302,home,4,lose,3,7,0,1,1,2,0,2,3,2,0,0,0,0,1,0,0
684864,9783,home,2,lose,3,2,5,1,2,1,0,0,1,1,2,1,2,0,0,1,0
684866,8633,home,1,lose,3,1,5,2,1,0,2,0,0,1,3,1,1,0,1,1,0
684870,9906,home,1,lose,1,3,4,3,0,0,1,0,2,1,2,2,0,1,0,2,0
684871,9869,away,1,lose,2,2,2,5,1,1,0,1,1,0,1,1,0,1,1,3,0
684873,10281,away,3,lose,1,6,1,3,1,0,0,0,3,3,0,0,1,0,1,2,0
684874,9865,home,1,lose,2,3,2,4,0,1,1,0,0,3,1,1,0,0,2,2,0
684886,8315,home,1,lose,4,4,1,2,1,2,1,0,0,4,0,0,1,0,0,2,0
684891,10205,away,2,lose,2,6,0,3,0,1,1,2,2,2,0,0,0,1,0,2,0
684899,9869,away,1,lose,2,3,2,4,1,1,0,1,2,0,0,2,0,1,0,3,0
684907,8558,home,3,lose,0,1,6,4,0,0,0,0,0,1,2,0,4,0,0,4,0
684914,10205,home,1,lose,3,4,0,4,1,0,2,2,2,0,0,0,0,1,0,3,0
684919,10281,home,2,lose,0,7,2,2,0,0,0,0,3,4,0,0,2,0,1,1,0
684923,9783,home,2,lose,2,4,4,1,2,0,0,0,3,1,1,1,2,0,0,1,0
684930,8371,home,1,lose,1,2,5,3,0,1,0,1,0,1,2,1,2,2,1,0,0
684957,8696,home,4,lose,1,3,1,6,0,0,1,0,0,3,0,1,0,1,2,3,0
684974,9783,home,1,lose,2,2,5,2,2,0,0,0,0,2,1,1,3,0,1,1,0
684984,8305,away,2,lose,3,3,3,2,2,0,1,1,0,2,2,1,0,1,0,1,0
684987,8696,away,2,lose,2,2,0,7,1,0,1,1,0,1,0,0,0,2,3,2,0
685002,10281,home,2,lose,0,3,5,3,0,0,0,0,1,2,0,2,3,0,1,2,0
685003,9869,home,3,lose,1,1,4,5,0,1,0,0,1,0,1,2,1,1,1,3,0
685018,8371,home,1,lose,1,2,4,4,0,1,0,1,0,1,1,1,2,3,1,0,0
685023,10267,home,3,lose,2,1,5,3,2,0,0,0,0,1,0,2,3,1,1,1,0
685032,8302,home,2,lose,4,3,2,2,1,2,1,0,2,1,1,1,0,0,1,1,0
685034,9783,away,2,lose,1,2,6,2,1,0,0,0,0,2,2,1,3,1,0,1,0
685043,9865,home,2,lose,3,2,1,5,1,1,1,0,0,2,0,1,0,1,2,2,0
685057,8315,home,2,lose,3,4,1,3,1,2,0,0,0,4,0,1,0,1,0,2,0
685060,8371,home,2,lose,1,3,4,3,0,1,0,1,0,2,0,2,2,2,1,0,0
685061,8394,home,1,lose,1,3,4,3,0,1,0,1,2,0,1,1,2,0,0,3,0
685064,8302,home,3,lose,2,5,1,3,0,2,0,1,3,1,1,0,0,1,1,1,0
685075,8661,away,1,lose,0,4,3,4,0,0,0,0,1,3,1,1,1,1,2,1,0
685077,9865,home,1,lose,2,3,2,4,0,1,1,0,1,2,1,1,0,1,1,2,0
685079,10267,home,3,lose,2,2,3,4,1,1,0,1,0,1,1,1,1,0,2,2,0
685080,9867,home,3,lose,2,2,1,6,1,0,1,0,2,0,0,1,0,3,0,3,0
685081,10281,away,2,lose,2,2,4,3,1,0,1,0,1,1,1,0,3,1,1,1,0
685087,9783,home,3,lose,2,2,4,3,2,0,0,0,1,1,1,1,2,1,1,1,0
685089,8696,away,2,lose,3,3,0,5,1,0,2,2,0,1,0,0,0,1,1,3,0
685093,8371,home,3,lose,2,2,4,3,0,2,0,1,0,1,2,1,1,2,1,0,0
685100,9869,home,1,lose,1,4,3,3,1,0,0,2,2,0,0,2,1,0,1,2,0
685102,9906,home,3,lose,3,2,5,1,1,1,1,0,1,1,3,2,0,0,0,1,0
685104,8633,away,2,lose,4,0,4,3,2,0,2,0,0,0,2,1,1,0,1,2,0
685107,8394,home,2,lose,1,5,2,3,1,0,0,3,1,1,1,1,0,0,1,2,0
685113,10205,home,3,lose,2,5,0,4,1,1,0,2,2,1,0,0,0,1,0,3,0
